item_id,order_id,product_id,category,quantity,price,discount
13872,2738,470,Clothing,3,78.04,0
13873,2738,368,Clothing,1,12.21,10
13874,2738,657,Books,1,24.68,0
13875,2739,225,Electronics,2,209.64,0
13876,2739,607,Home,1,45.52,0
13877,2740,579,Home,1,209.6,0
13878,2740,387,Clothing,2,33.9,15
13879,2741,630,Books,1,30.07,0
13880,2741,545,Home,1,111.95,10
13881,2741,246,Electronics,3,205.41,10
13882,2742,337,Electronics,1,233.99,0
13883,2742,627,Books,1,20.45,0
13884,2743,279,Electronics,1,163.49,0
13885,2743,510,Clothing,1,104.11,15
13886,2744,600,Home,1,150.62,0
13887,2745,660,Books,1,19.68,0
13888,2745,335,Electronics,1,360.01,0
13889,2746,442,Clothing,1,24.26,0
13890,2746,610,Home,1,285.96,0
13891,2747,228,Electronics,3,353.09,5
13892,2747,378,Clothing,1,75.33,0
13893,2747,540,Home,1,109.91,20
13894,2747,640,Books,1,17.95,0
13895,2748,335,Electronics,1,103.02,0
13896,2748,440,Clothing,1,45.64,15
13897,2748,532,Home,1,103.07,0
13898,2748,369,Clothing,1,39.96,0
13899,2749,379,Clothing,2,104.38,0
13900,2749,696,Toys,1,51.04,0
13901,2749,386,Clothing,1,67.23,25
13902,2749,596,Home,1,48.5,10
13903,2749,323,Electronics,2,397.81,0
13904,2750,329,Electronics,1,488.39,0
13905,2750,250,Electronics,3,341.33,0
13906,2751,379,Clothing,2,90.07,0
13907,2752,391,Clothing,1,27.17,25
13908,2752,623,Home,1,146.13,0
13909,2752,216,Electronics,1,70.33,0
13910,2752,682,Toys,1,54.53,0
13911,2753,684,Toys,1,15.05,0
13912,2753,280,Electronics,2,297.58,0
13913,2754,418,Clothing,1,59.41,20
13914,2754,450,Clothing,1,104.33,25
13915,2754,505,Clothing,1,73.62,25
13916,2754,310,Electronics,1,122.54,0
13917,2755,340,Electronics,1,457.17,20
13918,2756,408,Clothing,2,139.2,30
13919,2757,233,Electronics,1,482.37,30
13920,2757,206,Electronics,3,343.3,15
13921,2757,597,Home,2,174.81,5
13922,2758,686,Toys,3,37.89,0
13923,2758,442,Clothing,2,142.44,0
13924,2759,420,Clothing,3,24.52,0
13925,2759,545,Home,1,70.9,0
13926,2760,644,Books,1,46.55,0
13927,2761,357,Clothing,2,54.59,0
13928,2761,523,Clothing,1,62.12,15
13929,2762,240,Electronics,1,390.78,0
13930,2763,695,Toys,1,32.35,25
13931,2764,463,Clothing,1,119.0,20
13932,2764,681,Toys,1,17.69,5
13933,2764,334,Electronics,1,137.04,15
13934,2765,287,Electronics,3,25.48,20
13935,2766,206,Electronics,1,251.92,25
13936,2766,322,Electronics,1,375.42,20
13937,2766,416,Clothing,1,19.2,5
13938,2767,633,Books,1,34.55,20
13939,2767,617,Home,1,267.52,0
13940,2768,406,Clothing,1,51.79,0
13941,2768,243,Electronics,1,454.98,0
13942,2769,329,Electronics,1,483.32,0
13943,2769,585,Home,1,100.03,30
13944,2769,259,Electronics,1,347.68,5
13945,2770,689,Toys,1,16.49,10
13946,2770,235,Electronics,1,326.06,10
13947,2771,676,Toys,1,44.72,15
13948,2771,464,Clothing,2,139.93,15
13949,2772,299,Electronics,1,59.69,20
13950,2772,323,Electronics,1,60.54,15
13951,2772,394,Clothing,2,108.84,10
13952,2773,246,Electronics,1,110.91,0
13953,2773,389,Clothing,1,108.91,0
13954,2773,207,Electronics,1,384.02,0
13955,2774,299,Electronics,1,217.19,0
13956,2774,230,Electronics,2,165.66,30
13957,2774,396,Clothing,1,23.05,25
13958,2775,430,Clothing,1,115.85,20
13959,2776,232,Electronics,1,154.31,30
13960,2776,632,Books,2,31.42,0
13961,2777,241,Electronics,1,133.44,10
13962,2778,371,Clothing,3,135.46,15
13963,2778,260,Electronics,1,154.83,0
13964,2778,223,Electronics,2,491.95,0
13965,2779,377,Clothing,2,128.32,5
13966,2780,568,Home,2,243.78,0
13967,2780,261,Electronics,1,44.59,0
13968,2780,495,Clothing,1,52.93,15
13969,2781,605,Home,1,209.69,25
13970,2781,373,Clothing,3,13.46,5
13971,2782,471,Clothing,2,11.6,30
13972,2782,503,Clothing,1,131.17,0
13973,2782,642,Books,1,10.95,0
13974,2783,427,Clothing,2,71.46,5
13975,2783,588,Home,1,269.53,0
13976,2783,393,Clothing,1,35.72,0
13977,2784,685,Toys,1,33.75,25
13978,2785,409,Clothing,3,138.28,10
13979,2785,319,Electronics,3,136.09,0
13980,2785,311,Electronics,3,141.07,20
13981,2786,490,Clothing,1,41.72,0
13982,2786,405,Clothing,1,36.7,20
13983,2786,366,Clothing,1,22.65,0
13984,2786,325,Electronics,2,35.84,15
13985,2787,348,Electronics,1,394.34,5
13986,2787,260,Electronics,3,323.24,0
13987,2788,380,Clothing,3,84.12,10
13988,2789,268,Electronics,2,250.24,0
13989,2789,688,Toys,1,77.16,0
13990,2790,503,Clothing,1,44.87,20
13991,2791,568,Home,3,174.65,0
13992,2791,673,Books,1,31.63,0
13993,2792,598,Home,3,163.03,30
13994,2792,240,Electronics,1,168.66,20
13995,2793,542,Home,1,47.73,10
13996,2793,590,Home,1,16.89,15
13997,2794,360,Clothing,1,141.46,10
13998,2794,575,Home,2,38.45,0
13999,2795,404,Clothing,1,29.25,0
14000,2796,648,Books,1,5.81,10
14001,2796,408,Clothing,1,45.4,5
14002,2797,474,Clothing,1,112.89,0
14003,2798,460,Clothing,1,43.31,0
14004,2798,404,Clothing,1,69.67,0
14005,2798,643,Books,1,31.75,20
14006,2798,449,Clothing,2,84.41,0
14007,2798,252,Electronics,1,240.95,5
14008,2799,634,Books,1,6.25,5
14009,2799,493,Clothing,1,88.73,0
14010,2800,697,Toys,2,67.86,0
14011,2800,636,Books,1,20.32,5
14012,2800,376,Clothing,3,137.2,0
14013,2801,428,Clothing,1,146.3,0
14014,2801,439,Clothing,1,141.08,5
14015,2802,440,Clothing,1,32.18,25
14016,2802,241,Electronics,1,352.69,30
14017,2803,441,Clothing,2,42.99,0
14018,2803,423,Clothing,2,74.55,15
14019,2803,353,Clothing,1,52.8,0
14020,2804,510,Clothing,1,76.72,20
14021,2804,586,Home,1,269.88,0
14022,2805,591,Home,1,167.17,15
14023,2805,265,Electronics,1,221.01,5
14024,2806,415,Clothing,1,76.9,10
14025,2806,408,Clothing,2,107.14,15
14026,2807,228,Electronics,1,479.58,0
14027,2807,523,Clothing,3,105.03,10
14028,2808,295,Electronics,1,457.49,15
14029,2808,416,Clothing,2,133.03,0
14030,2808,468,Clothing,3,121.61,15
14031,2809,611,Home,1,60.01,0
14032,2810,591,Home,1,133.4,0
14033,2810,604,Home,3,295.14,25
14034,2810,211,Electronics,1,389.19,15
14035,2811,206,Electronics,1,310.45,5
14036,2811,561,Home,3,30.85,20
14037,2812,355,Clothing,1,80.45,30
14038,2812,562,Home,1,89.05,0
14039,2813,518,Clothing,1,108.75,20
14040,2814,685,Toys,1,30.02,25
14041,2814,405,Clothing,1,129.51,0
14042,2814,544,Home,1,297.53,25
14043,2814,441,Clothing,1,73.93,25
14044,2815,375,Clothing,1,135.74,0
14045,2816,252,Electronics,2,93.21,0
14046,2816,678,Toys,1,53.61,0
14047,2817,324,Electronics,1,459.61,10
14048,2818,215,Electronics,1,474.66,20
14049,2819,525,Clothing,1,31.26,0
14050,2819,619,Home,1,112.15,5
14051,2819,504,Clothing,1,62.12,15
14052,2819,320,Electronics,2,471.86,0
14053,2819,239,Electronics,2,414.7,0
14054,2820,359,Clothing,1,116.69,30
14055,2820,648,Books,1,27.37,0
14056,2820,384,Clothing,1,140.45,10
14057,2821,343,Electronics,1,396.24,20
14058,2821,269,Electronics,1,341.42,0
14059,2822,362,Clothing,1,132.36,20
14060,2822,682,Toys,1,10.99,15
14061,2823,384,Clothing,1,72.35,0
14062,2823,357,Clothing,1,145.01,25
14063,2824,587,Home,1,29.27,10
14064,2825,251,Electronics,1,154.9,0
14065,2825,401,Clothing,1,44.03,0
14066,2826,576,Home,1,210.24,0
14067,2826,677,Toys,3,53.2,0
14068,2826,396,Clothing,1,87.95,0
14069,2827,446,Clothing,2,31.92,30
14070,2828,349,Electronics,1,239.89,15
14071,2828,210,Electronics,1,367.73,0
14072,2828,692,Toys,1,36.82,0
14073,2828,653,Books,1,33.3,0
14074,2829,512,Clothing,1,134.84,20
14075,2829,335,Electronics,3,201.88,0
14076,2829,414,Clothing,1,88.57,0
14077,2829,658,Books,1,20.94,30
14078,2829,512,Clothing,2,39.01,5
14079,2830,308,Electronics,1,90.34,0
14080,2830,269,Electronics,1,420.75,15
14081,2830,589,Home,2,83.46,0
14082,2831,454,Clothing,1,92.87,20
14083,2832,279,Electronics,1,146.06,15
14084,2832,690,Toys,2,32.27,5
14085,2833,219,Electronics,1,284.27,20
14086,2833,406,Clothing,1,81.4,20
14087,2833,250,Electronics,1,403.2,0
14088,2834,215,Electronics,1,127.23,15
14089,2834,517,Clothing,3,148.03,30
14090,2834,343,Electronics,1,495.96,0
14091,2835,518,Clothing,1,23.97,0
14092,2836,599,Home,1,16.19,5
14093,2837,391,Clothing,1,75.53,0
14094,2838,466,Clothing,1,46.74,0
14095,2838,636,Books,2,27.81,0
14096,2838,373,Clothing,1,16.08,0
14097,2839,450,Clothing,1,48.56,0
14098,2839,218,Electronics,1,112.98,10
14099,2840,615,Home,2,101.28,10
14100,2840,282,Electronics,1,286.55,25
14101,2840,629,Books,2,15.99,0
14102,2841,683,Toys,2,15.91,0
14103,2842,263,Electronics,2,310.06,25
14104,2842,410,Clothing,1,46.92,0
14105,2843,264,Electronics,2,406.03,0
14106,2843,576,Home,3,287.58,0
14107,2843,274,Electronics,2,216.42,0
14108,2844,335,Electronics,1,382.7,0
14109,2845,525,Clothing,1,11.36,0
14110,2845,672,Books,1,36.67,30
14111,2845,260,Electronics,1,301.88,15
14112,2845,431,Clothing,1,60.56,30
14113,2846,398,Clothing,1,124.45,10
14114,2846,236,Electronics,1,408.48,20
14115,2846,340,Electronics,1,80.07,0
14116,2846,435,Clothing,1,146.74,0
14117,2846,605,Home,1,221.81,10
14118,2847,697,Toys,1,75.86,5
14119,2847,563,Home,2,299.68,10
14120,2848,627,Books,1,15.09,0
14121,2849,451,Clothing,1,22.26,0
14122,2850,530,Home,1,131.0,15
14123,2850,316,Electronics,1,206.48,5
14124,2851,438,Clothing,2,63.0,0
14125,2851,499,Clothing,1,81.23,0
14126,2852,614,Home,1,296.64,0
14127,2853,690,Toys,1,42.59,0
14128,2853,359,Clothing,2,124.22,0
14129,2854,238,Electronics,1,384.27,0
14130,2854,219,Electronics,1,462.52,15
14131,2854,245,Electronics,2,180.41,0
14132,2854,430,Clothing,1,103.18,0
14133,2855,674,Books,3,15.3,0
14134,2855,446,Clothing,1,39.56,10
14135,2855,665,Books,3,7.49,0
14136,2855,609,Home,1,66.33,0
14137,2855,379,Clothing,1,64.03,30
14138,2856,356,Clothing,1,31.67,0
14139,2856,568,Home,3,70.88,0
14140,2857,325,Electronics,2,93.65,0
14141,2857,616,Home,1,144.17,30
14142,2857,241,Electronics,3,480.3,10
14143,2857,606,Home,1,233.06,0
14144,2857,400,Clothing,1,14.67,15
14145,2858,213,Electronics,2,287.5,15
14146,2859,208,Electronics,1,489.05,0
14147,2859,385,Clothing,1,128.57,30
14148,2860,251,Electronics,3,210.82,0
14149,2860,695,Toys,1,51.51,0
14150,2860,229,Electronics,1,103.34,0
14151,2861,608,Home,1,228.71,15
14152,2861,418,Clothing,1,91.96,15
14153,2861,604,Home,1,234.83,0
14154,2862,319,Electronics,1,286.9,10
14155,2863,627,Books,1,35.62,0
14156,2863,668,Books,1,23.22,30
14157,2863,678,Toys,1,55.9,0
14158,2863,453,Clothing,3,75.27,0
14159,2863,522,Clothing,2,141.42,0
14160,2864,237,Electronics,1,85.38,20
14161,2865,404,Clothing,1,63.82,0
14162,2865,522,Clothing,1,14.07,15
14163,2865,592,Home,1,188.15,0
14164,2866,234,Electronics,1,241.97,10
14165,2866,276,Electronics,1,297.15,25
14166,2867,604,Home,1,267.76,0
14167,2867,613,Home,1,123.45,0
14168,2868,491,Clothing,2,141.08,25
14169,2868,413,Clothing,1,105.73,10
14170,2868,611,Home,1,233.52,0
14171,2869,260,Electronics,2,126.83,15
14172,2869,213,Electronics,1,269.47,20
14173,2869,446,Clothing,1,56.75,0
14174,2869,505,Clothing,1,119.44,30
14175,2869,666,Books,1,45.0,0
14176,2870,673,Books,1,9.41,30
14177,2871,287,Electronics,1,367.75,30
14178,2872,353,Clothing,2,34.53,30
14179,2872,518,Clothing,1,143.19,10
14180,2873,451,Clothing,1,58.48,0
14181,2873,530,Home,1,143.66,0
14182,2874,673,Books,1,28.75,15
14183,2874,402,Clothing,1,70.35,15
14184,2875,307,Electronics,1,40.62,10
14185,2876,496,Clothing,3,97.96,0
14186,2876,487,Clothing,1,75.29,0
14187,2876,630,Books,2,40.97,20
14188,2877,288,Electronics,1,224.84,15
14189,2878,269,Electronics,1,425.58,0
14190,2879,236,Electronics,2,255.23,0
14191,2879,591,Home,1,107.98,30
14192,2879,575,Home,1,210.06,15
14193,2880,553,Home,1,51.74,0
14194,2880,289,Electronics,1,120.71,20
14195,2881,582,Home,1,216.04,15
14196,2882,302,Electronics,3,178.83,5
14197,2882,423,Clothing,2,29.82,0
14198,2883,564,Home,1,254.47,0
14199,2883,514,Clothing,1,111.76,10
14200,2883,306,Electronics,1,153.66,5
14201,2883,400,Clothing,1,91.24,30
14202,2884,483,Clothing,1,101.82,15
14203,2884,274,Electronics,1,218.18,0
14204,2884,465,Clothing,1,28.14,15
14205,2885,694,Toys,1,78.43,0
14206,2885,575,Home,1,109.02,15
14207,2885,391,Clothing,1,32.77,0
14208,2886,481,Clothing,1,72.31,15
14209,2886,672,Books,1,36.47,0
14210,2887,646,Books,1,7.1,5
14211,2887,669,Books,1,19.61,0
14212,2888,479,Clothing,1,15.65,20
14213,2888,342,Electronics,1,134.22,15
14214,2889,479,Clothing,2,128.94,10
14215,2890,555,Home,2,203.31,0
14216,2890,651,Books,1,19.67,0
14217,2891,637,Books,1,40.34,0
14218,2891,609,Home,1,102.05,20
14219,2892,645,Books,1,8.95,0
14220,2892,482,Clothing,1,134.91,25
14221,2893,588,Home,1,114.36,0
14222,2894,395,Clothing,1,62.63,25
14223,2895,237,Electronics,1,297.33,0
14224,2895,517,Clothing,2,10.98,0
14225,2895,454,Clothing,1,136.35,0
14226,2896,528,Home,2,256.01,5
14227,2896,525,Clothing,1,65.15,10
14228,2897,652,Books,1,42.29,0
14229,2897,576,Home,3,260.32,0
14230,2897,463,Clothing,1,117.38,0
14231,2898,565,Home,1,198.84,0
14232,2899,514,Clothing,3,101.49,15
14233,2899,361,Clothing,3,102.32,0
14234,2900,432,Clothing,3,33.85,20
14235,2900,528,Home,1,201.44,20
14236,2900,626,Books,1,36.02,30
14237,2900,333,Electronics,1,461.41,25
14238,2900,465,Clothing,1,109.49,0
14239,2901,494,Clothing,1,129.71,10
14240,2901,673,Books,1,34.97,0
14241,2901,237,Electronics,1,498.08,15
14242,2902,308,Electronics,1,341.56,0
14243,2902,631,Books,1,48.08,30
14244,2902,527,Home,2,105.15,30
14245,2902,202,Electronics,1,276.61,10
14246,2902,277,Electronics,1,363.44,0
14247,2903,498,Clothing,1,143.55,5
14248,2904,271,Electronics,1,208.44,20
14249,2904,322,Electronics,1,178.89,25
14250,2904,431,Clothing,1,17.51,10
14251,2904,326,Electronics,1,253.9,25
14252,2904,369,Clothing,2,91.92,0
14253,2905,277,Electronics,1,217.32,0
14254,2906,606,Home,1,148.98,0
14255,2906,593,Home,1,86.05,0
14256,2906,248,Electronics,1,344.96,0
14257,2906,208,Electronics,1,230.05,10
14258,2907,533,Home,2,22.53,0
14259,2907,346,Electronics,1,139.2,15
14260,2907,390,Clothing,2,57.62,10
14261,2907,697,Toys,2,38.87,0
14262,2907,450,Clothing,1,104.1,0
14263,2908,640,Books,1,32.03,0
14264,2908,622,Home,1,65.71,0
14265,2909,620,Home,3,135.87,0
14266,2909,209,Electronics,1,91.84,0
14267,2909,392,Clothing,1,66.06,25
14268,2910,213,Electronics,1,183.56,5
14269,2910,229,Electronics,2,141.37,0
14270,2910,435,Clothing,1,32.9,10
14271,2910,573,Home,1,210.47,0
14272,2911,281,Electronics,1,331.42,5
14273,2911,636,Books,1,8.83,20
14274,2911,222,Electronics,2,80.44,10
14275,2912,433,Clothing,1,96.86,30
14276,2913,657,Books,1,11.54,0
14277,2913,278,Electronics,1,336.91,0
14278,2913,583,Home,2,288.6,0
14279,2914,662,Books,1,23.72,0
14280,2914,458,Clothing,1,29.23,0
14281,2915,620,Home,1,136.58,0
14282,2915,336,Electronics,1,143.39,0
14283,2916,556,Home,1,273.25,20
14284,2916,202,Electronics,1,150.84,20
14285,2917,245,Electronics,1,315.11,0
14286,2917,433,Clothing,3,31.44,20
14287,2917,468,Clothing,1,93.82,0
14288,2917,276,Electronics,2,349.77,30
14289,2917,588,Home,1,49.07,15
14290,2918,683,Toys,1,60.46,25
14291,2918,206,Electronics,1,422.88,0
14292,2919,496,Clothing,2,99.04,25
14293,2919,469,Clothing,1,27.25,15
14294,2919,269,Electronics,1,193.26,0
14295,2919,545,Home,1,38.71,0
14296,2919,210,Electronics,1,309.89,0
14297,2920,426,Clothing,2,75.98,0
14298,2921,388,Clothing,1,100.84,0
14299,2921,229,Electronics,1,156.91,10
14300,2921,418,Clothing,3,91.06,0
14301,2921,506,Clothing,1,107.91,0
14302,2922,699,Toys,1,67.66,0
14303,2923,455,Clothing,1,111.71,5
14304,2923,277,Electronics,1,247.31,0
14305,2923,677,Toys,2,52.48,5
14306,2924,520,Clothing,2,76.27,0
14307,2924,546,Home,1,204.13,0
14308,2925,505,Clothing,2,148.29,0
14309,2925,331,Electronics,2,100.16,30
14310,2926,543,Home,1,38.76,15
14311,2926,599,Home,1,26.21,0
14312,2926,549,Home,1,270.95,20
14313,2927,417,Clothing,1,90.28,0
14314,2927,512,Clothing,1,114.1,0
14315,2928,593,Home,2,100.84,0
14316,2928,610,Home,1,100.01,0
14317,2929,514,Clothing,1,143.84,0
14318,2930,546,Home,1,109.25,0
14319,2930,496,Clothing,1,46.18,0
14320,2930,363,Clothing,1,92.76,5
14321,2931,466,Clothing,1,107.02,25
14322,2931,329,Electronics,1,223.66,0
14323,2931,484,Clothing,1,111.77,0
14324,2931,620,Home,1,84.19,0
14325,2932,620,Home,2,71.59,25
14326,2933,276,Electronics,1,94.33,0
14327,2933,686,Toys,3,8.62,0
14328,2933,352,Clothing,1,90.42,0
14329,2933,675,Books,2,43.9,0
14330,2934,345,Electronics,1,312.25,0
14331,2934,429,Clothing,1,34.43,20
14332,2934,691,Toys,2,74.16,0
14333,2935,373,Clothing,2,58.18,10
14334,2936,478,Clothing,3,56.29,25
14335,2936,333,Electronics,2,483.91,5
14336,2937,570,Home,3,295.36,0
14337,2937,656,Books,1,48.32,0
14338,2937,557,Home,1,33.24,0
14339,2937,307,Electronics,2,267.65,10
14340,2937,631,Books,3,17.89,0
14341,2938,379,Clothing,3,19.79,25
14342,2938,612,Home,2,214.85,5
14343,2938,695,Toys,1,55.32,15
14344,2939,253,Electronics,1,83.03,30
14345,2939,673,Books,1,16.16,20
14346,2939,692,Toys,1,66.21,0
14347,2939,567,Home,2,155.24,0
14348,2939,526,Home,1,96.02,0
14349,2940,613,Home,1,74.77,0
14350,2941,450,Clothing,2,136.86,15
14351,2941,557,Home,1,260.6,20
14352,2942,627,Books,1,6.29,0
14353,2942,483,Clothing,1,29.53,0
14354,2943,500,Clothing,3,126.79,0
14355,2943,400,Clothing,1,110.07,0
14356,2944,555,Home,3,142.97,10
14357,2944,223,Electronics,1,423.07,25
14358,2944,477,Clothing,3,22.76,0
14359,2944,643,Books,2,46.31,20
14360,2945,604,Home,2,151.95,0
14361,2946,579,Home,1,84.31,20
14362,2946,430,Clothing,2,71.27,30
14363,2947,622,Home,1,113.88,0
14364,2947,588,Home,1,119.96,20
14365,2948,612,Home,2,144.08,0
14366,2949,472,Clothing,1,40.57,0
14367,2950,265,Electronics,1,463.74,5
14368,2950,360,Clothing,2,15.85,0
14369,2950,279,Electronics,1,455.96,0
14370,2951,435,Clothing,1,24.56,25
14371,2951,476,Clothing,1,120.42,15
14372,2951,405,Clothing,1,83.87,0
14373,2951,648,Books,1,18.37,0
14374,2952,544,Home,1,227.64,30
14375,2953,474,Clothing,1,14.06,0
14376,2953,417,Clothing,1,96.09,0
14377,2954,691,Toys,1,43.15,25
14378,2954,505,Clothing,1,28.03,0
14379,2954,316,Electronics,1,265.59,0
14380,2955,644,Books,2,11.47,15
14381,2955,418,Clothing,1,17.47,0
14382,2956,545,Home,1,48.34,0
14383,2957,526,Home,1,160.78,0
14384,2958,437,Clothing,1,135.72,20
14385,2958,375,Clothing,1,61.92,15
14386,2959,399,Clothing,2,21.62,25
14387,2959,387,Clothing,2,143.99,5
14388,2959,487,Clothing,1,58.3,15
14389,2960,274,Electronics,2,49.62,0
14390,2960,543,Home,2,198.89,0
14391,2960,597,Home,2,127.39,5
14392,2960,513,Clothing,1,35.9,15
14393,2961,231,Electronics,1,407.28,30
14394,2961,398,Clothing,2,74.85,30
14395,2962,622,Home,1,83.96,0
14396,2963,650,Books,1,36.6,0
14397,2963,596,Home,1,253.12,0
14398,2963,495,Clothing,1,110.32,0
14399,2963,662,Books,2,34.7,0
14400,2963,493,Clothing,1,89.55,0
14401,2964,330,Electronics,2,334.6,0
14402,2964,367,Clothing,1,11.14,0
14403,2965,305,Electronics,2,375.69,0
14404,2965,320,Electronics,1,261.12,5
14405,2965,304,Electronics,1,388.23,0
14406,2966,413,Clothing,1,79.1,10
14407,2966,260,Electronics,2,92.35,0
14408,2967,315,Electronics,1,432.46,0
14409,2967,284,Electronics,1,476.38,25
14410,2968,297,Electronics,1,344.53,0
14411,2968,219,Electronics,1,53.65,15
14412,2969,306,Electronics,3,132.08,30
14413,2969,405,Clothing,1,148.84,0
14414,2969,565,Home,2,297.3,0
14415,2970,481,Clothing,3,22.91,25
14416,2971,323,Electronics,2,31.0,0
14417,2972,389,Clothing,1,144.14,25
14418,2973,567,Home,1,215.46,0
14419,2974,394,Clothing,1,65.21,0
14420,2975,240,Electronics,1,486.76,0
14421,2975,594,Home,1,234.6,0
14422,2976,297,Electronics,1,201.98,0
14423,2977,207,Electronics,1,213.24,0
14424,2977,629,Books,1,32.21,0
14425,2978,231,Electronics,1,346.97,0
14426,2978,205,Electronics,2,298.4,0
14427,2978,234,Electronics,1,43.31,10
14428,2979,408,Clothing,1,78.73,30
14429,2979,478,Clothing,1,97.23,0
14430,2979,325,Electronics,1,22.5,0
14431,2980,668,Books,1,35.87,0
14432,2980,373,Clothing,1,149.85,25
14433,2980,594,Home,1,134.94,10
14434,2980,671,Books,2,40.02,20
14435,2981,451,Clothing,1,132.92,0
14436,2981,299,Electronics,1,135.45,15
14437,2982,466,Clothing,1,121.94,0
14438,2982,578,Home,2,43.01,5
14439,2983,371,Clothing,1,71.92,5
14440,2984,598,Home,2,120.41,5
14441,2985,657,Books,1,22.15,20
14442,2985,670,Books,1,21.88,25
14443,2985,286,Electronics,1,379.2,0
14444,2986,333,Electronics,1,485.49,15
14445,2986,674,Books,2,43.05,20
14446,2987,650,Books,1,35.87,0
14447,2988,604,Home,1,297.86,0
14448,2988,248,Electronics,1,490.12,10
14449,2988,690,Toys,1,65.59,0
14450,2989,639,Books,2,38.47,0
14451,2990,537,Home,1,180.56,0
14452,2990,524,Clothing,3,91.97,30
14453,2991,665,Books,1,8.13,0
14454,2991,555,Home,2,229.78,0
14455,2991,324,Electronics,1,140.9,30
14456,2992,416,Clothing,1,89.86,0
14457,2993,616,Home,1,287.08,25
14458,2994,628,Books,2,36.35,0
14459,2995,204,Electronics,1,484.08,0
14460,2996,540,Home,1,105.89,15
14461,2996,546,Home,1,75.66,10
14462,2997,247,Electronics,1,42.17,5
14463,2997,439,Clothing,3,27.56,0
14464,2998,688,Toys,2,10.95,25
14465,2998,355,Clothing,1,22.58,0
14466,2999,610,Home,1,218.39,0
14467,2999,604,Home,3,246.87,0
14468,2999,528,Home,1,63.16,0
14469,3000,452,Clothing,1,102.34,10
14470,3000,413,Clothing,1,99.21,0
14471,3001,487,Clothing,2,147.84,0
14472,3001,644,Books,3,26.09,25
14473,3002,202,Electronics,1,75.68,5
14474,3002,354,Clothing,1,63.46,0
14475,3002,696,Toys,1,44.35,25
14476,3003,593,Home,3,75.67,0
14477,3004,564,Home,1,220.66,0
14478,3004,350,Electronics,2,369.44,0
14479,3005,524,Clothing,1,56.81,5
14480,3005,585,Home,1,234.7,0
14481,3005,482,Clothing,3,115.69,25
14482,3005,698,Toys,1,52.24,0
14483,3006,385,Clothing,2,86.9,25
14484,3006,532,Home,1,131.81,0
14485,3007,297,Electronics,2,24.62,0
14486,3007,504,Clothing,1,16.53,25
14487,3007,598,Home,1,229.27,0
14488,3008,497,Clothing,1,122.08,0
14489,3008,562,Home,3,268.68,25
14490,3008,339,Electronics,1,342.75,0
14491,3009,410,Clothing,1,67.38,20
14492,3009,609,Home,2,246.44,0
14493,3010,547,Home,2,160.3,0
14494,3010,429,Clothing,1,76.73,5
14495,3011,277,Electronics,1,106.18,0
14496,3012,400,Clothing,3,58.34,0
14497,3012,391,Clothing,1,11.42,0
14498,3012,589,Home,3,229.74,0
14499,3013,276,Electronics,1,211.86,0
14500,3013,263,Electronics,2,116.05,0
14501,3014,609,Home,1,253.91,30
14502,3015,453,Clothing,1,40.39,10
14503,3016,627,Books,1,35.34,25
14504,3016,307,Electronics,1,130.13,0
14505,3016,593,Home,2,218.6,25
14506,3016,555,Home,1,55.63,5
14507,3017,590,Home,1,193.62,0
14508,3018,525,Clothing,1,60.41,25
14509,3018,521,Clothing,1,40.68,25
14510,3019,493,Clothing,1,135.11,0
14511,3019,398,Clothing,2,59.92,30
14512,3019,274,Electronics,1,354.43,0
14513,3019,438,Clothing,1,32.03,15
14514,3020,696,Toys,1,34.11,30
14515,3020,693,Toys,3,23.36,0
14516,3021,511,Clothing,3,104.1,0
14517,3021,547,Home,1,21.51,25
14518,3022,609,Home,1,210.21,15
14519,3022,206,Electronics,1,457.52,0
14520,3022,408,Clothing,2,66.46,15
14521,3022,454,Clothing,1,51.7,0
14522,3022,548,Home,1,174.46,0
14523,3023,295,Electronics,2,202.94,15
14524,3023,381,Clothing,1,137.06,10
14525,3024,510,Clothing,1,57.15,0
14526,3025,604,Home,1,139.11,0
14527,3025,389,Clothing,1,81.9,5
14528,3026,684,Toys,1,56.35,30
14529,3026,699,Toys,2,55.29,0
14530,3026,569,Home,1,284.92,25
14531,3027,542,Home,2,180.37,5
14532,3028,697,Toys,2,22.97,0
14533,3028,279,Electronics,1,382.62,0
14534,3029,541,Home,1,118.47,0
14535,3029,247,Electronics,1,47.97,0
14536,3029,544,Home,1,42.57,0
14537,3030,256,Electronics,1,255.6,15
14538,3030,415,Clothing,1,90.45,20
14539,3030,606,Home,1,288.71,20
14540,3030,594,Home,1,31.23,0
14541,3031,538,Home,1,276.74,10
14542,3031,427,Clothing,2,113.62,25
14543,3032,428,Clothing,2,59.67,0
14544,3032,407,Clothing,1,80.47,30
14545,3033,641,Books,1,35.29,0
14546,3034,314,Electronics,2,192.0,0
14547,3035,620,Home,1,24.18,20
14548,3036,370,Clothing,1,50.7,15
14549,3037,436,Clothing,3,27.15,0
14550,3037,242,Electronics,1,75.58,10
14551,3038,380,Clothing,1,80.38,0
14552,3038,236,Electronics,3,41.32,0
14553,3038,355,Clothing,1,41.03,10
14554,3039,201,Electronics,1,170.62,0
14555,3039,593,Home,2,62.69,20
14556,3039,299,Electronics,2,25.55,0
14557,3040,382,Clothing,1,85.88,0
14558,3041,507,Clothing,1,89.55,0
