order_id,customer_id,order_date,total,status,returned
2276,2273,2025-10-10,107.86,returned,True
2277,1359,2025-09-19,105.68,returned,True
2278,1923,2025-11-28,50.81,completed,False
2279,1978,2025-11-20,87.44,completed,False
2280,1445,2025-08-09,264.67,completed,False
2281,1842,2025-08-25,343.56,returned,True
2282,2023,2025-10-16,123.08,returned,True
2283,2209,2025-12-05,228.12,completed,False
2284,2255,2025-10-20,845.12,completed,False
2285,927,2025-08-11,440.61,completed,False
2286,1054,2025-09-09,376.66,returned,True
2287,2304,2025-12-22,899.66,completed,False
2288,1435,2025-10-24,806.14,completed,False
2289,1396,2025-08-27,281.32,completed,False
2290,1305,2025-09-26,1562.1,completed,False
2291,1964,2025-09-12,368.89,returned,True
2292,2275,2025-09-12,288.44,completed,False
2293,548,2025-08-06,1417.15,returned,True
2294,2431,2025-08-27,1862.01,returned,True
2295,2308,2025-12-17,46.28,completed,False
2296,2472,2025-12-30,362.92,completed,False
2297,1069,2025-10-06,65.53,completed,False
2298,2268,2025-10-14,109.01,returned,True
2299,1911,2025-08-29,383.57,completed,False
2300,679,2025-08-10,204.11,completed,False
2301,1358,2026-01-28,534.17,returned,True
2302,1452,2025-08-21,60.92,completed,False
2303,794,2025-12-17,216.42,completed,False
2304,2006,2025-12-29,843.1,cancelled,False
2305,960,2025-10-28,973.23,returned,True
2306,2191,2025-11-12,23.28,returned,True
2307,920,2026-01-13,165.45,returned,True
2308,2426,2025-09-16,286.52,completed,False
2309,1544,2025-08-06,270.92,completed,False
2310,2311,2025-11-27,434.26,cancelled,False
2311,758,2025-09-12,418.31,completed,False
2312,1817,2025-10-17,639.01,completed,False
2313,1559,2025-12-19,665.15,returned,True
2314,2036,2026-01-21,744.15,completed,False
2315,835,2025-09-26,801.8,returned,True
2316,720,2025-10-06,988.58,completed,False
2317,1965,2026-01-28,394.75,completed,False
2318,745,2026-02-02,548.88,returned,True
2319,916,2025-09-14,306.45,returned,True
2320,2276,2025-12-03,307.06,cancelled,False
2321,2295,2025-09-29,10.74,completed,False
2322,1870,2026-01-07,97.42,completed,False
2323,1684,2025-10-07,644.12,completed,False
2324,1770,2025-09-03,497.1,completed,False
2325,2370,2025-10-22,363.33,completed,False
2326,1295,2025-12-24,302.11,completed,False
2327,2368,2025-10-15,571.71,completed,False
2328,1191,2025-12-25,72.97,completed,False
2329,1446,2026-01-06,638.99,completed,False
2330,751,2025-12-02,278.26,returned,True
2331,1531,2025-10-22,770.74,completed,False
2332,1413,2025-08-08,1358.24,returned,True
2333,784,2026-01-30,85.24,completed,False
2334,2335,2025-11-18,1490.85,completed,False
2335,1922,2025-10-04,46.19,completed,False
2336,2460,2025-08-27,148.11,returned,True
2337,1525,2025-12-05,149.23,returned,True
2338,1325,2025-12-06,65.18,completed,False
2339,1488,2025-09-12,199.87,completed,False
2340,1682,2025-11-17,717.86,completed,False
2341,2341,2025-09-20,35.09,completed,False
2342,1365,2025-08-21,304.55,returned,True
2343,959,2025-12-31,1432.25,returned,True
2344,1166,2025-12-24,279.52,completed,False
2345,956,2025-11-13,24.56,completed,False
2346,1427,2025-11-21,374.61,completed,False
2347,1536,2025-08-06,425.67,returned,True
2348,1863,2025-08-08,10.77,completed,False
2349,2307,2025-10-21,67.21,completed,False
2350,1233,2025-10-07,116.34,completed,False
2351,1767,2025-09-04,121.47,returned,True
2352,963,2025-08-14,518.86,returned,True
2353,2241,2025-10-20,300.65,completed,False
2354,1732,2026-01-09,795.01,returned,True
2355,1940,2025-08-25,304.53,completed,False
2356,1285,2025-10-09,357.12,returned,True
2357,972,2026-01-29,106.29,returned,True
2358,2244,2025-12-16,869.78,completed,False
2359,1510,2025-11-24,1578.32,completed,False
2360,618,2025-10-15,680.42,returned,True
2361,1933,2025-10-27,745.2,completed,False
2362,846,2025-11-14,58.0,completed,False
2363,2413,2026-01-22,25.38,completed,False
2364,2244,2025-08-29,647.34,returned,True
2365,1317,2025-08-16,860.98,completed,False
2366,692,2025-12-02,216.68,completed,False
2367,2033,2026-01-28,673.99,completed,False
2368,1879,2025-10-02,772.35,returned,True
2369,1099,2026-01-07,795.8,completed,False
2370,1527,2025-09-25,345.25,completed,False
2371,1646,2025-11-21,78.92,returned,True
2372,1720,2025-08-06,227.41,completed,False
2373,1692,2025-08-14,244.58,completed,False
2374,1037,2025-12-17,168.26,completed,False
2375,770,2025-12-03,1391.22,completed,False
2376,1670,2026-01-08,68.07,completed,False
2377,1186,2025-10-23,258.65,completed,False
2378,1047,2025-11-27,458.22,returned,True
2379,1623,2025-09-05,446.17,returned,True
2380,1816,2025-12-31,297.52,completed,False
2381,2057,2025-12-12,107.18,returned,True
2382,2049,2025-12-12,404.69,completed,False
2383,1433,2026-01-30,161.8,completed,False
2384,1684,2025-09-16,432.79,returned,True
2385,1505,2025-09-15,146.32,completed,False
2386,686,2025-12-02,1141.03,completed,False
2387,1235,2025-08-10,359.11,completed,False
2388,833,2025-12-19,307.67,returned,True
2389,1929,2025-08-19,655.53,completed,False
2390,2308,2025-10-09,653.61,completed,False
2391,1431,2025-08-22,103.45,completed,False
2392,2206,2025-10-20,191.37,completed,False
2393,1793,2025-12-03,317.88,returned,True
2394,2259,2025-11-12,383.7,completed,False
2395,1168,2025-09-30,312.56,completed,False
2396,2160,2025-10-20,231.07,returned,True
2397,1668,2025-10-13,272.45,returned,True
2398,2044,2025-11-22,173.79,completed,False
2399,801,2025-12-23,637.89,completed,False
2400,2354,2026-01-23,104.12,completed,False
2401,1750,2025-11-10,683.68,cancelled,False
2402,526,2025-11-25,98.53,returned,True
2403,696,2025-10-08,91.76,returned,True
2404,1931,2026-01-21,34.52,completed,False
2405,743,2025-08-24,259.06,returned,True
2406,1109,2025-11-12,293.95,completed,False
2407,1775,2025-09-01,693.25,returned,True
2408,1830,2025-08-14,30.34,cancelled,False
2409,706,2025-11-18,190.95,returned,True
2410,1135,2025-08-07,323.66,returned,True
2411,868,2026-01-22,228.38,returned,True
2412,1492,2025-12-16,473.37,completed,False
2413,1384,2025-12-10,481.72,completed,False
2414,1642,2026-01-29,586.64,returned,True
2415,2334,2025-10-27,119.24,completed,False
2416,2388,2025-09-04,109.29,completed,False
2417,1738,2025-10-08,649.08,returned,True
2418,1636,2025-12-23,683.08,completed,False
2419,1040,2025-10-21,460.85,returned,True
2420,1728,2025-09-05,44.86,completed,False
2421,662,2025-10-01,453.46,completed,False
2422,538,2025-09-12,242.38,completed,False
2423,2327,2026-01-26,160.26,completed,False
2424,1195,2025-12-30,644.56,completed,False
2425,976,2025-11-07,72.12,cancelled,False
2426,2165,2025-12-08,242.73,completed,False
2427,1997,2025-11-08,54.2,returned,True
2428,2150,2025-08-21,485.31,completed,False
2429,974,2025-11-07,117.42,returned,True
2430,2379,2025-11-03,110.07,completed,False
2431,1921,2025-10-17,171.82,returned,True
2432,2316,2025-10-17,131.37,completed,False
2433,1260,2026-01-28,727.94,returned,True
2434,1417,2025-08-13,318.34,completed,False
2435,1895,2025-09-25,471.25,completed,False
2436,654,2025-09-20,276.39,completed,False
2437,612,2026-01-02,179.89,completed,False
2438,1690,2025-11-17,119.05,completed,False
2439,1267,2025-08-07,1059.45,completed,False
2440,1611,2025-08-28,496.71,completed,False
2441,2171,2025-09-16,159.0,completed,False
2442,1679,2025-08-11,253.43,returned,True
2443,519,2026-01-08,603.53,completed,False
2444,1748,2026-01-29,50.66,completed,False
2445,938,2025-10-07,237.04,completed,False
2446,1421,2025-12-10,88.9,returned,True
2447,1996,2025-10-21,480.2,returned,True
2448,2339,2025-09-08,231.2,completed,False
2449,1261,2025-09-10,34.34,completed,False
2450,2149,2025-09-23,640.77,completed,False
2451,1537,2026-02-02,150.62,completed,False
2452,944,2025-10-20,466.09,completed,False
2453,967,2025-10-31,375.83,completed,False
2454,782,2025-09-16,282.99,returned,True
2455,632,2025-12-09,159.89,returned,True
2456,1929,2025-11-12,487.38,completed,False
2457,895,2025-11-13,357.13,returned,True
2458,1676,2025-08-21,34.61,returned,True
2459,1177,2025-10-16,462.76,returned,True
2460,647,2025-11-05,232.95,returned,True
2461,795,2025-08-07,1414.86,completed,False
2462,1817,2025-12-15,338.12,completed,False
2463,563,2025-10-02,546.57,cancelled,False
2464,2298,2025-12-31,557.98,completed,False
2465,1812,2025-12-11,601.1,completed,False
2466,593,2025-12-24,914.08,completed,False
2467,2458,2025-11-07,589.13,returned,True
2468,2290,2025-12-17,89.34,completed,False
2469,1272,2025-12-24,675.05,completed,False
2470,2163,2025-11-09,179.04,returned,True
2471,951,2025-09-11,147.3,completed,False
2472,1466,2025-10-03,857.73,completed,False
2473,2159,2025-10-16,251.08,completed,False
2474,1608,2025-12-23,19.28,completed,False
2475,1512,2025-10-27,612.72,completed,False
2476,1342,2025-11-27,158.49,completed,False
2477,1794,2025-09-21,571.99,completed,False
2478,2236,2025-11-13,683.65,completed,False
2479,1634,2025-11-13,396.31,completed,False
2480,2348,2026-01-08,108.45,completed,False
2481,2266,2025-11-19,205.79,completed,False
2482,2229,2026-01-27,122.69,returned,True
2483,1040,2025-10-16,58.05,returned,True
2484,907,2025-08-18,1554.14,returned,True
2485,1677,2025-12-05,271.26,completed,False
2486,2168,2025-10-21,204.69,completed,False
2487,1732,2025-09-16,277.9,returned,True
2488,1124,2026-01-22,525.33,returned,True
2489,1231,2025-12-30,237.77,completed,False
2490,2064,2025-08-31,163.09,completed,False
2491,2008,2025-11-29,1287.62,cancelled,False
2492,1213,2026-01-15,656.34,returned,True
2493,1392,2025-11-19,262.47,returned,True
2494,2125,2025-09-09,189.91,completed,False
2495,1500,2025-11-21,287.58,completed,False
2496,1390,2025-11-06,29.98,returned,True
2497,1503,2025-10-08,442.28,completed,False
2498,875,2026-01-16,116.49,completed,False
2499,1204,2025-10-30,365.77,completed,False
2500,1018,2025-08-22,77.7,returned,True
2501,805,2025-09-25,162.36,completed,False
2502,775,2025-10-26,109.9,returned,True
2503,1371,2025-11-25,20.8,completed,False
2504,676,2025-10-07,388.94,returned,True
2505,1624,2025-08-25,108.5,completed,False
2506,1333,2025-08-19,388.8,returned,True
2507,2464,2025-09-22,348.95,completed,False
2508,789,2025-12-16,813.68,returned,True
2509,1595,2025-10-10,194.54,completed,False
2510,2132,2025-09-04,121.75,completed,False
2511,1124,2025-09-30,163.95,completed,False
2512,2448,2026-01-02,392.72,completed,False
2513,1186,2025-08-29,759.06,returned,True
2514,2392,2025-10-14,284.2,completed,False
2515,2320,2025-12-25,860.38,completed,False
2516,1194,2025-09-13,48.0,completed,False
2517,2408,2025-12-24,31.65,completed,False
2518,1870,2025-10-08,430.58,completed,False
2519,659,2026-01-21,86.62,completed,False
2520,621,2025-11-11,51.96,completed,False
2521,1292,2025-09-10,372.35,returned,True
2522,1816,2025-10-27,64.4,completed,False
2523,1725,2025-09-23,96.12,completed,False
2524,664,2026-01-23,274.65,cancelled,False
2525,1443,2025-12-29,176.97,returned,True
2526,2109,2025-11-03,94.23,completed,False
2527,2060,2025-08-14,248.59,completed,False
2528,1593,2025-10-15,181.22,completed,False
2529,1730,2025-12-10,212.22,completed,False
2530,1841,2026-01-01,643.54,completed,False
2531,2032,2025-08-14,1578.84,returned,True
2532,2215,2026-01-24,1376.66,returned,True
2533,917,2025-09-04,714.19,returned,True
2534,681,2026-01-20,29.54,completed,False
2535,2404,2026-01-31,790.01,completed,False
2536,1859,2026-01-05,790.89,returned,True
2537,2414,2025-08-22,173.43,completed,False
2538,620,2025-10-01,73.2,completed,False
2539,1246,2025-11-16,293.68,completed,False
2540,1328,2025-11-13,1298.08,returned,True
2541,2264,2025-11-21,61.94,completed,False
2542,1338,2025-11-19,122.65,completed,False
2543,1467,2025-08-07,216.84,completed,False
2544,1631,2025-09-11,246.1,completed,False
2545,895,2025-12-18,47.83,completed,False
2546,737,2026-02-02,861.54,returned,True
2547,1713,2025-12-19,298.66,completed,False
2548,2333,2025-08-12,96.54,completed,False
2549,1038,2026-01-20,675.04,returned,True
2550,1290,2025-08-11,157.1,completed,False
2551,1014,2025-11-27,828.97,returned,True
2552,2476,2026-01-07,339.73,returned,True
2553,979,2025-10-06,51.84,completed,False
2554,1357,2025-10-02,60.08,completed,False
2555,1075,2025-12-15,354.12,completed,False
2556,936,2025-09-19,68.42,completed,False
2557,2289,2025-11-01,128.42,completed,False
2558,1287,2025-08-13,397.33,completed,False
2559,1884,2025-10-31,208.26,completed,False
2560,1740,2025-09-10,21.18,completed,False
2561,1730,2025-09-15,132.88,returned,True
2562,1902,2025-11-05,130.18,completed,False
2563,759,2025-11-15,294.28,returned,True
2564,1266,2025-09-29,75.91,returned,True
2565,1076,2026-01-26,309.27,completed,False
2566,1774,2026-01-01,737.88,completed,False
2567,2022,2025-09-09,923.59,returned,True
2568,1958,2025-11-21,365.41,completed,False
2569,828,2025-12-31,205.28,returned,True
2570,810,2025-09-09,141.34,completed,False
2571,671,2025-08-27,120.23,completed,False
2572,1667,2025-10-07,241.9,completed,False
2573,1481,2025-09-28,136.84,returned,True
2574,585,2025-09-10,531.53,completed,False
2575,2471,2025-10-01,30.61,completed,False
2576,1033,2025-11-19,226.43,completed,False
2577,1347,2025-10-25,979.31,completed,False
2578,1261,2026-01-21,269.5,returned,True
2579,2415,2026-01-29,555.69,returned,True
2580,1752,2025-09-27,284.24,completed,False
2581,896,2025-10-07,1350.05,completed,False
2582,1374,2025-12-17,65.98,completed,False
2583,2326,2025-08-18,741.85,returned,True
2584,2423,2025-09-17,159.23,cancelled,False
2585,2379,2026-01-08,176.14,completed,False
2586,1257,2026-01-12,125.48,completed,False
2587,659,2025-08-06,151.35,returned,True
2588,2449,2025-09-30,230.91,completed,False
2589,938,2025-11-01,80.32,completed,False
2590,904,2025-08-18,198.94,completed,False
2591,817,2025-08-15,370.58,returned,True
2592,1366,2025-12-16,124.41,completed,False
2593,2272,2025-10-27,1383.0,returned,True
2594,2168,2025-12-22,315.07,returned,True
2595,1381,2025-11-12,576.92,returned,True
2596,1597,2025-08-07,2456.3,returned,True
2597,763,2025-10-19,137.61,completed,False
2598,789,2025-10-16,108.03,completed,False
2599,1793,2026-01-02,228.8,completed,False
2600,1089,2025-09-24,141.06,completed,False
2601,1882,2025-09-10,699.6,returned,True
2602,603,2025-11-21,408.64,returned,True
2603,519,2025-11-21,31.4,completed,False
2604,1725,2025-10-31,56.77,completed,False
2605,1668,2025-12-04,927.16,completed,False
2606,2248,2025-11-13,329.49,completed,False
2607,1976,2025-09-17,442.68,returned,True
2608,543,2025-09-11,730.79,completed,False
2609,981,2025-09-25,266.08,completed,False
2610,2181,2026-01-03,10.5,completed,False
2611,1579,2025-09-19,965.83,completed,False
2612,2116,2025-12-15,52.05,completed,False
2613,1121,2025-12-30,2114.84,returned,True
2614,1739,2025-09-26,120.88,returned,True
2615,1992,2026-01-18,516.86,completed,False
2616,1313,2026-01-20,618.93,returned,True
2617,1819,2025-11-28,434.33,completed,False
2618,1279,2025-12-10,432.7,completed,False
2619,2327,2025-09-02,425.21,returned,True
2620,2142,2025-11-03,329.64,completed,False
2621,1942,2025-10-12,140.28,completed,False
2622,1998,2025-09-01,365.48,returned,True
2623,1323,2025-08-11,510.19,completed,False
2624,1809,2025-12-11,1026.77,completed,False
2625,1253,2026-01-05,378.03,returned,True
2626,1280,2025-10-16,737.53,completed,False
2627,1303,2025-11-25,1186.55,completed,False
2628,1337,2026-01-19,275.48,completed,False
2629,549,2025-11-05,1352.73,completed,False
2630,594,2025-12-29,1149.42,completed,False
2631,995,2025-08-07,41.41,returned,True
2632,1912,2025-09-08,75.42,returned,True
2633,2312,2025-10-03,840.5,completed,False
2634,1390,2025-10-12,445.69,completed,False
2635,584,2025-11-24,151.11,returned,True
2636,1471,2025-09-09,191.99,completed,False
2637,1369,2025-08-31,348.3,completed,False
2638,2411,2026-01-12,38.01,completed,False
2639,1137,2025-08-21,475.42,completed,False
2640,2384,2025-12-19,434.9,returned,True
2641,726,2025-08-22,79.21,completed,False
2642,1825,2025-09-26,102.08,completed,False
2643,1157,2025-09-02,64.16,returned,True
2644,2364,2025-08-22,527.64,returned,True
2645,556,2025-12-07,355.09,completed,False
2646,1151,2025-10-15,1250.4,returned,True
2647,1718,2025-09-18,309.09,completed,False
2648,1213,2026-01-26,135.83,completed,False
2649,999,2025-08-17,441.98,returned,True
2650,2131,2025-11-06,20.75,completed,False
2651,1572,2025-11-13,529.91,completed,False
2652,1828,2025-10-23,1026.64,returned,True
2653,995,2025-11-30,407.15,returned,True
2654,2067,2025-08-26,364.6,returned,True
2655,984,2025-08-26,567.34,completed,False
2656,1263,2025-08-12,543.76,completed,False
2657,787,2025-08-17,299.65,completed,False
2658,1783,2025-09-19,184.56,completed,False
2659,1142,2025-11-13,1329.74,completed,False
2660,1489,2025-09-17,465.13,returned,True
2661,1613,2025-08-26,106.82,completed,False
2662,1927,2025-11-28,995.21,returned,True
2663,1229,2025-11-20,141.67,completed,False
2664,658,2025-11-24,273.8,completed,False
2665,2206,2025-11-07,235.46,completed,False
2666,610,2026-01-02,1013.65,returned,True
2667,1685,2025-10-13,442.85,completed,False
2668,2243,2025-09-06,268.55,returned,True
2669,2014,2026-01-14,885.46,completed,False
2670,1736,2025-08-19,525.02,completed,False
2671,1833,2025-10-29,1806.97,returned,True
2672,852,2026-01-19,436.62,completed,False
2673,1095,2025-10-24,38.36,completed,False
2674,823,2025-08-13,32.04,completed,False
2675,1937,2025-11-03,231.79,returned,True
2676,1062,2025-11-20,190.24,returned,True
2677,1902,2025-08-29,8.42,completed,False
2678,909,2025-08-24,901.2,completed,False
2679,1668,2025-09-17,126.87,returned,True
2680,2103,2025-12-22,688.91,completed,False
2681,1054,2025-09-23,37.99,completed,False
2682,1260,2025-12-04,590.24,returned,True
2683,2153,2025-12-17,1895.51,completed,False
2684,1170,2025-10-17,32.75,completed,False
2685,1628,2025-09-09,472.92,completed,False
2686,1687,2026-01-09,413.94,completed,False
2687,606,2026-01-02,108.65,completed,False
2688,711,2025-11-28,646.73,completed,False
2689,1100,2026-01-22,385.56,completed,False
2690,2203,2025-12-04,277.28,returned,True
2691,1505,2026-02-02,119.18,completed,False
2692,1560,2025-10-08,553.95,completed,False
2693,2077,2025-08-11,244.84,completed,False
2694,1574,2025-11-03,168.2,completed,False
2695,1274,2026-01-06,839.37,returned,True
2696,1118,2025-11-28,119.26,completed,False
2697,2374,2025-12-25,185.19,returned,True
2698,784,2025-10-30,332.95,completed,False
2699,665,2025-11-04,564.78,completed,False
2700,2244,2025-12-30,68.74,completed,False
2701,2464,2025-12-18,108.09,completed,False
2702,2252,2025-08-13,315.06,cancelled,False
2703,1622,2025-08-28,1040.69,completed,False
2704,1622,2025-11-12,716.23,returned,True
2705,1996,2025-08-06,124.26,completed,False
2706,1493,2025-10-23,484.17,completed,False
2707,1232,2026-01-18,603.55,cancelled,False
2708,917,2025-09-27,55.29,returned,True
2709,1048,2025-09-25,1040.68,returned,True
2710,1269,2025-12-25,272.21,returned,True
2711,2468,2025-09-25,681.31,completed,False
2712,856,2025-09-01,518.2,completed,False
2713,2451,2025-08-19,23.68,returned,True
2714,1763,2025-08-18,499.43,cancelled,False
2715,746,2025-10-22,1379.09,completed,False
2716,2033,2026-01-30,281.08,completed,False
2717,2139,2025-09-09,159.91,completed,False
2718,2456,2025-11-11,471.29,completed,False
2719,1221,2026-01-15,227.83,completed,False
2720,1217,2025-09-06,82.3,completed,False
2721,1319,2025-12-16,660.06,completed,False
2722,1744,2026-01-30,131.89,returned,True
2723,1535,2026-01-02,319.16,completed,False
2724,1212,2025-11-11,2060.64,completed,False
2725,535,2025-08-09,327.0,completed,False
2726,1995,2025-10-27,182.9,completed,False
2727,978,2025-11-06,863.12,completed,False
2728,616,2026-01-16,1051.83,returned,True
2729,2033,2025-12-19,361.58,completed,False
2730,930,2025-09-14,376.2,completed,False
2731,911,2026-01-15,57.03,completed,False
2732,679,2025-10-15,165.07,returned,True
2733,1378,2025-09-15,706.17,completed,False
2734,1326,2026-01-09,516.46,completed,False
2735,676,2025-08-15,350.67,completed,False
2736,843,2026-01-06,1021.22,completed,False
2737,517,2025-10-15,129.61,completed,False
2738,2032,2025-11-26,269.79,completed,False
2739,1797,2025-11-17,464.8,completed,False
2740,2182,2025-12-19,267.23,cancelled,False
2741,1980,2025-10-27,685.43,returned,True
2742,1260,2026-01-08,254.44,returned,True
2743,1435,2025-08-22,251.98,completed,False
2744,2056,2025-12-17,150.62,completed,False
2745,1218,2025-11-25,379.69,returned,True
2746,956,2025-10-23,310.22,cancelled,False
2747,1045,2026-01-02,1187.51,returned,True
2748,1859,2025-10-06,284.84,completed,False
2749,797,2025-09-13,1149.49,completed,False
2750,504,2025-11-27,1512.38,completed,False
2751,1003,2026-01-30,180.14,cancelled,False
2752,1960,2025-12-16,291.37,completed,False
2753,1613,2025-12-09,610.21,returned,True
2754,1626,2026-01-23,303.53,completed,False
2755,2043,2025-09-02,365.74,completed,False
2756,1135,2026-01-15,194.88,cancelled,False
2757,1348,2025-12-29,1545.21,completed,False
2758,857,2025-12-15,398.55,cancelled,False
2759,1538,2025-08-23,144.46,returned,True
2760,1041,2025-08-25,46.55,completed,False
2761,2227,2025-09-12,161.98,completed,False
2762,2178,2026-01-28,390.78,returned,True
2763,1283,2025-09-29,24.26,returned,True
2764,1411,2025-09-30,228.49,returned,True
2765,2342,2025-08-21,61.15,completed,False
2766,2360,2025-12-03,507.52,completed,False
2767,802,2025-12-11,295.16,completed,False
2768,2231,2025-11-13,506.77,completed,False
2769,1897,2026-01-08,883.64,completed,False
2770,1616,2025-08-31,308.3,returned,True
2771,857,2025-09-10,275.89,returned,True
2772,973,2025-12-23,295.12,completed,False
2773,1124,2025-08-26,603.84,completed,False
2774,667,2025-12-10,466.4,returned,True
2775,1638,2026-01-14,92.68,completed,False
2776,1452,2025-12-01,170.86,returned,True
2777,1801,2026-01-26,120.1,completed,False
2778,2033,2025-11-21,1484.15,completed,False
2779,2228,2025-09-30,243.81,completed,False
2780,2325,2026-01-02,577.14,returned,True
2781,1200,2025-11-21,195.63,completed,False
2782,1540,2026-01-08,158.36,completed,False
2783,1476,2025-12-24,441.02,completed,False
2784,643,2025-11-27,25.31,completed,False
2785,854,2025-11-21,1120.19,completed,False
2786,2210,2025-08-13,154.66,completed,False
2787,1588,2025-10-09,1344.34,returned,True
2788,2105,2025-12-17,227.12,completed,False
2789,1341,2025-11-27,577.64,completed,False
2790,1891,2025-08-13,35.9,completed,False
2791,2348,2025-08-14,555.58,returned,True
2792,1606,2025-09-08,477.29,completed,False
2793,1681,2025-09-19,57.31,completed,False
2794,1937,2025-08-26,204.21,completed,False
2795,1110,2025-11-06,29.25,completed,False
2796,2319,2025-08-23,48.36,completed,False
2797,2278,2025-10-03,112.89,completed,False
2798,914,2025-09-23,536.1,returned,True
2799,1659,2025-09-02,94.67,returned,True
2800,759,2025-11-04,566.62,completed,False
2801,2226,2025-09-06,280.33,returned,True
2802,2374,2025-10-24,271.02,completed,False
2803,2451,2025-12-31,265.51,cancelled,False
2804,2337,2026-01-12,331.26,completed,False
2805,821,2026-01-18,352.05,completed,False
2806,1663,2025-08-18,251.35,completed,False
2807,953,2025-08-14,763.16,completed,False
2808,2434,2025-09-02,965.03,completed,False
2809,1581,2026-01-09,60.01,cancelled,False
2810,2209,2025-10-07,1128.28,completed,False
2811,1993,2025-12-03,368.97,returned,True
2812,639,2025-11-18,145.37,returned,True
2813,861,2025-10-17,87.0,completed,False
2814,2447,2025-11-27,430.62,completed,False
2815,541,2025-10-08,135.74,returned,True
2816,871,2025-08-18,240.03,cancelled,False
2817,1964,2025-09-23,413.65,completed,False
2818,2183,2025-10-08,379.73,completed,False
2819,2147,2025-08-19,1963.72,completed,False
2820,1966,2025-11-03,235.46,completed,False
2821,2464,2025-09-19,658.41,completed,False
2822,2327,2025-11-07,115.23,returned,True
2823,1652,2026-01-08,181.11,completed,False
2824,591,2026-01-04,26.34,completed,False
2825,2203,2025-12-08,198.93,completed,False
2826,2481,2025-11-18,457.79,completed,False
2827,1481,2025-11-11,44.69,completed,False
2828,730,2025-12-25,641.76,completed,False
2829,1814,2025-09-01,890.86,completed,False
2830,600,2025-12-12,614.9,returned,True
2831,538,2025-10-06,74.3,completed,False
2832,1261,2025-09-02,185.46,returned,True
2833,565,2025-11-01,695.74,completed,False
2834,1578,2025-10-08,914.97,returned,True
2835,1347,2025-10-14,23.97,completed,False
2836,822,2025-11-10,15.38,completed,False
2837,960,2025-09-08,75.53,returned,True
2838,878,2025-09-01,118.44,returned,True
2839,2241,2025-09-04,150.24,completed,False
2840,1301,2025-12-05,429.2,completed,False
2841,658,2025-12-02,31.82,returned,True
2842,1891,2026-01-31,512.01,returned,True
2843,2289,2025-08-29,2107.64,completed,False
2844,1093,2025-09-29,382.7,returned,True
2845,2434,2025-09-03,336.02,returned,True
2846,2123,2025-10-15,865.23,returned,True
2847,1767,2025-11-29,611.49,completed,False
2848,1329,2026-01-14,15.09,returned,True
2849,1940,2025-08-22,22.26,completed,False
2850,555,2025-08-26,307.51,cancelled,False
2851,1403,2025-10-16,207.23,completed,False
2852,525,2025-12-03,296.64,returned,True
2853,2044,2025-08-07,291.03,completed,False
2854,1581,2025-11-27,1241.41,completed,False
2855,1657,2026-01-22,215.13,returned,True
2856,1431,2025-11-30,244.31,completed,False
2857,1271,2025-12-18,1830.56,returned,True
2858,1969,2025-09-07,488.75,completed,False
2859,1714,2025-11-16,579.05,returned,True
2860,771,2025-10-05,787.31,completed,False
2861,599,2025-08-07,507.4,returned,True
2862,668,2025-12-15,258.21,returned,True
2863,2249,2025-12-19,616.42,completed,False
2864,644,2025-11-21,68.3,completed,False
2865,2038,2025-09-29,263.93,completed,False
2866,1149,2025-09-23,440.64,returned,True
2867,1849,2025-10-03,391.21,completed,False
2868,1695,2025-12-02,540.3,completed,False
2869,1539,2025-11-25,616.54,returned,True
2870,1481,2025-12-19,6.59,returned,True
2871,2455,2025-10-13,257.43,returned,True
2872,944,2025-08-11,177.21,returned,True
2873,901,2025-12-30,202.14,completed,False
2874,1884,2025-08-24,84.23,completed,False
2875,1098,2025-12-26,36.56,returned,True
2876,2022,2025-08-14,434.72,returned,True
2877,1967,2026-01-27,191.11,completed,False
2878,1215,2025-12-23,425.58,returned,True
2879,1616,2025-09-10,764.6,completed,False
2880,567,2025-08-26,148.31,completed,False
2881,765,2025-09-09,183.63,completed,False
2882,792,2026-01-27,569.31,returned,True
2883,2271,2025-08-13,564.9,returned,True
2884,1089,2025-12-23,328.65,returned,True
2885,1151,2025-08-07,203.87,returned,True
2886,2416,2025-12-25,97.93,completed,False
2887,1329,2025-12-11,26.35,completed,False
2888,2210,2025-11-25,126.61,completed,False
2889,2055,2025-12-13,232.09,completed,False
2890,1254,2025-10-01,426.29,returned,True
2891,1412,2025-10-27,121.98,completed,False
2892,1406,2025-09-11,110.13,returned,True
2893,1452,2025-12-30,114.36,returned,True
2894,872,2025-09-17,46.97,completed,False
2895,1058,2025-09-25,455.64,returned,True
2896,1997,2025-10-08,545.05,completed,False
2897,1567,2025-09-29,940.63,completed,False
2898,1458,2025-12-31,198.84,completed,False
2899,1703,2025-12-11,565.76,completed,False
2900,1068,2025-10-24,723.15,completed,False
2901,1447,2025-08-19,575.08,completed,False
2902,580,2026-01-26,1134.82,returned,True
2903,528,2025-10-17,136.37,completed,False
2904,960,2025-09-22,690.94,returned,True
2905,1425,2026-01-30,217.32,cancelled,False
2906,2496,2025-08-24,787.04,completed,False
2907,2281,2025-09-18,448.94,completed,False
2908,976,2025-09-30,97.74,completed,False
2909,1320,2025-10-07,549.0,completed,False
2910,1385,2025-08-15,697.2,returned,True
2911,2252,2026-01-15,466.71,completed,False
2912,1449,2026-01-20,67.8,completed,False
2913,1597,2025-12-22,925.65,returned,True
